profile,mem_init,mem_max,cpu
privacybadger,202.0,,19.5
privacybadger,202.0,,22.6
privacybadger,202.0,,22.4
privacybadger,202.0,,47.4
privacybadger,202.0,,22.3
privacybadger,202.0,,22.9
privacybadger,202.0,,17.2
privacybadger,202.0,,43.4
privacybadger,202.0,,19.4
privacybadger,202.0,,27.5
privacybadger,202.0,,6.2
privacybadger,202.0,,23.8
privacybadger,202.0,,21.3
privacybadger,202.0,,38.1
privacybadger,202.0,,25.9
privacybadger,202.0,,17.7
privacybadger,202.0,,19.8
privacybadger,202.0,,29.2
privacybadger,202.0,,15.2
privacybadger,202.0,,8.8
privacybadger,202.0,,16.9
privacybadger,202.0,,15.5
privacybadger,202.0,,24.6
privacybadger,202.0,,24.1
privacybadger,202.0,,6.9
privacybadger,202.0,,87.3
privacybadger,202.0,,43.5
privacybadger,202.0,,28.8
privacybadger,202.0,,26.5
privacybadger,202.0,,15.2
privacybadger,202.0,,36.0
privacybadger,202.0,,15.6
privacybadger,202.0,,13.8
privacybadger,202.0,,35.8
privacybadger,202.0,,8.9
privacybadger,202.0,,19.0
privacybadger,202.0,,21.2
privacybadger,202.0,,15.6
privacybadger,202.0,,11.1
privacybadger,202.0,,21.1
privacybadger,202.0,,15.3
privacybadger,202.0,,29.1
privacybadger,202.0,,30.2
privacybadger,202.0,,17.3
privacybadger,202.0,,16.0
privacybadger,202.0,,17.8
privacybadger,202.0,,17.4
privacybadger,202.0,,26.8
privacybadger,202.0,,40.2
privacybadger,202.0,,16.4
privacybadger,202.0,,21.1
privacybadger,202.0,,16.4
privacybadger,202.0,,47.1
privacybadger,202.0,,42.3
privacybadger,202.0,,19.9
privacybadger,202.0,,55.4
privacybadger,202.0,,13.7
privacybadger,202.0,,20.7
privacybadger,202.0,,21.3
privacybadger,202.0,,20.6
privacybadger,202.0,,16.1
privacybadger,202.0,,14.4
privacybadger,202.0,,7.4
privacybadger,202.0,,18.5
privacybadger,202.0,,54.6
privacybadger,202.0,,12.0
privacybadger,202.0,,23.4
privacybadger,202.0,,25.0
privacybadger,202.0,,32.5
privacybadger,202.0,,7.8
privacybadger,202.0,,11.7
privacybadger,202.0,,26.1
privacybadger,202.0,,38.2
privacybadger,202.0,,32.4
privacybadger,202.0,,17.0
privacybadger,202.0,,37.7
privacybadger,202.0,,39.7
privacybadger,202.0,,19.2
privacybadger,202.0,,16.3
privacybadger,202.0,,17.9
privacybadger,202.0,,22.3
privacybadger,202.0,,22.8
privacybadger,202.0,,15.9
privacybadger,202.0,,9.3
privacybadger,202.0,,15.7
privacybadger,202.0,,11.0
privacybadger,202.0,,28.0
privacybadger,202.0,,31.9
privacybadger,202.0,,39.3
privacybadger,202.0,,22.9
privacybadger,202.0,,26.8
privacybadger,202.0,,24.5
privacybadger,202.0,,22.6
privacybadger,202.0,,17.0
privacybadger,202.0,,14.2
privacybadger,202.0,,6.7
privacybadger,202.0,,26.5
privacybadger,202.0,,17.9
privacybadger,202.0,,11.5
privacybadger,202.0,,6.9
privacybadger,202.0,,21.0
privacybadger,202.0,,25.7
privacybadger,202.0,,19.9
privacybadger,202.0,,27.0
privacybadger,202.0,,27.1
privacybadger,202.0,,43.4
privacybadger,202.0,,16.7
privacybadger,202.0,,48.5
privacybadger,202.0,,14.7
privacybadger,202.0,,14.3
privacybadger,202.0,,13.6
privacybadger,202.0,,17.5
privacybadger,202.0,,15.5
privacybadger,202.0,,15.1
privacybadger,202.0,,15.3
privacybadger,202.0,,26.3
privacybadger,202.0,,20.2
privacybadger,202.0,,21.3
privacybadger,202.0,,46.8
privacybadger,202.0,,25.4
privacybadger,202.0,,16.5
privacybadger,202.0,,18.3
privacybadger,202.0,,20.5
privacybadger,202.0,,33.7
privacybadger,202.0,,6.1
privacybadger,202.0,,11.2
privacybadger,202.0,,25.2
privacybadger,202.0,,15.0
privacybadger,202.0,,36.9
privacybadger,202.0,,4.7
privacybadger,202.0,,17.1
privacybadger,202.0,,13.7
privacybadger,202.0,,19.3
privacybadger,202.0,,13.4
privacybadger,202.0,,31.4
privacybadger,202.0,,17.4
privacybadger,202.0,,23.1
privacybadger,202.0,,14.1
privacybadger,202.0,,22.1
privacybadger,202.0,,16.0
privacybadger,202.0,,25.4
privacybadger,202.0,,16.0
privacybadger,202.0,,26.8
privacybadger,202.0,,23.3
privacybadger,202.0,,12.5
privacybadger,202.0,,15.7
privacybadger,202.0,,38.1
privacybadger,202.0,,28.4
privacybadger,202.0,,17.0
privacybadger,202.0,,20.4
privacybadger,202.0,,35.6
privacybadger,202.0,,16.1
privacybadger,202.0,,11.4
privacybadger,202.0,,10.4
privacybadger,202.0,,20.8
privacybadger,202.0,,14.7
privacybadger,202.0,,33.9
privacybadger,202.0,,19.3
privacybadger,202.0,,17.9
privacybadger,202.0,,7.8
privacybadger,202.0,,21.1
privacybadger,202.0,,11.9
